id,datetime,context,question,answer
g_9311,2021-11-18 02:24:42,galaxyfold3では画面の7割ほどがキーボードで埋まってしまうため使い物にならない,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,galaxyfold3では画面の7割ほどがキーボードで埋まってしまう
g_1750,2021-11-23 12:20:44,歩いて、ドリンクチケットがもらえるはいいですね,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3349548,2021-12-08T08:00:44.000Z,\ポイントサイト,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4536350,2021-10-23T21:21:18.000Z,スマートニュースで抽選中,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_515223,2021-11-24T23:08:35.000Z,美韓チャン・グンソクに投票完了,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_3402899,2021-12-13T11:22:42.000Z,1000paypayマネー×2名様,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3420565,2021-12-14T14:33:15.000Z,皆様お気をつけて下さい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2467,2021-11-11 19:55:54,cokeonpass使ってます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2023766,2021-11-16T10:12:06.000Z,・ウォールハック,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1547251,2021-11-06T14:36:54.000Z,嵐の半島デュオcs縛り,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5482,2021-11-25 00:21:09,プレイリストなどは順番変えられるんですけどダウンロードした曲を並び替えたりするのが無理なのがすごく不便です,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,ダウンロードした曲を並び替えたりするのが無理
g_3087,2021-11-01 07:54:28,スタンプで一本もらえることと電子マネーで決済できるのはうれしいだだ現金決済のほうが早い,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_10010,2021-11-19 16:57:10,大変役になる,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1211997,2021-11-04T14:59:45.000Z,わかったでー,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_4109,2021-10-23 15:52:30,信用はあまり出来ないアプリですね,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_5059,2021-12-08 18:51:35,また使いやすいです久子より,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_4572731,2021-11-09T05:14:53.000Z,うちのひなさんは、,この文はTwitterのツイートです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_8957,2021-11-18 11:03:44,お家で支払い出来るのがいい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_1588913,2021-11-06T16:59:49.000Z,とか言いながらも米国株は数株しかない銘柄もあるからちょっと矛盾してる,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12425,2021-11-16 19:18:24,疑問に思う所ですが良く鳴く時間があるのでとっさに使わせてもらってます,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
t_2490718,2021-11-28T10:50:23.000Z,もし宜しければdmお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_313268,2021-11-25T17:25:50.000Z,アゲアゲevery☆騎士-djozma,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_13319,2021-12-11 17:51:38,エラーで全く使えなくなった楽天からは何の通知もないみんな使えないみたいだしもう終わりでしょう,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,エラーで全く使えなくなった
g_8236,2021-10-27 10:57:32,年寄りには難しいかなと思ったけど、簡単に使えました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_3363,2021-11-26 17:59:44,こんな不完全なソフトは要らないですもしかしてこれはカード情報を盗む為のソフトですか,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1484,2021-10-27 13:27:22,携帯が悪いのかな,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_1335406,2021-11-06T10:12:26.000Z,毎週ログインで当選確率アップ3週連続ログインイベントが開催中,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2233403,2021-11-23T19:30:27.000Z,paypayフリマic6iiz,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3256953,2021-12-05T15:35:56.000Z,で,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3559788,2021-12-13T10:13:02.000Z,コロナ対策に,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12192,2021-11-04 19:00:15,ユーザー名がユーザーとかになって今迄の名前が出てこなくなってしまったけど何故なのだろうか,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,ユーザー名がユーザーとかになって今迄の名前が出てこなくなってしまった
